Title,Title_and_tag,Tag,Link,Category,Author,Image
Peril,"Peril great espionage book, great thing trump, president trump, great politician, great dad, theater starring good dems, general milley wonder, making big money, complete liberal hack job, partisan bias,","great espionage book, great thing trump, president trump, great politician, great dad, theater starring good dems, general milley wonder, making big money, complete liberal hack job, partisan bias,",https://www.amazon.com/Peril-Bob-Woodward/dp/1982182911/ref=sr_1_22?qid=1639355508&s=books&sr=1-22,Biographies,"Bob Woodward, ",https://m.media-amazon.com/images/I/71gk+H+yEkL._AC_UY218_.jpg
Greenlights,"Greenlights life cant matter, black life matter, bad book, life matter, terrible book, foot high tree house, middle school level, race matter, close friend, big point,","life cant matter, black life matter, bad book, life matter, terrible book, foot high tree house, middle school level, race matter, close friend, big point,",https://www.amazon.com/Greenlights/dp/B08HLW2JXD/ref=sr_1_23?qid=1639355508&s=books&sr=1-23,Biographies,"Matthew McConaughey, ",https://m.media-amazon.com/images/I/81PNeyIYVfL._AC_UY218_.jpg
Empire of Pain: The Secret History of the Sackler Dynasty,"Empire of Pain: The Secret History of the Sackler Dynasty selling opioid drug, drug lord el chapo, pain pill, excellent book, author bias, pain varies, drug varies, chronic pain, drug pusher, illegal drug,","selling opioid drug, drug lord el chapo, pain pill, excellent book, author bias, pain varies, drug varies, chronic pain, drug pusher, illegal drug,",https://www.amazon.com/Empire-Pain-History-Sackler-Dynasty/dp/0385545681/ref=sr_1_24?qid=1639355508&s=books&sr=1-24,Biographies,"Patrick Radden Keefe, ",https://m.media-amazon.com/images/I/71ToorJRl+L._AC_UY218_.jpg
The Baseball 100,"The Baseball 100 minor-league professional baseball player, great baseball player, lifelong baseball fan, knowledgeable baseball colleague, baseball career, baseball history, great player, m. mathys joe posnanski, pre-eminent player, team activity including lodging,","minor-league professional baseball player, great baseball player, lifelong baseball fan, knowledgeable baseball colleague, baseball career, baseball history, great player, m. mathys joe posnanski, pre-eminent player, team activity including lodging,",https://www.amazon.com/Baseball-100-Joe-Posnanski/dp/1982180587/ref=sr_1_25?qid=1639355508&s=books&sr=1-25,Biographies,"Joe Posnanski, ",https://m.media-amazon.com/images/I/51dXcz2K8bL._AC_UY218_.jpg
Extreme Ownership: How U.S. Navy SEALs Lead and Win,"Extreme Ownership: How U.S. Navy SEALs Lead and Win good leadership book, war story book, leadership book, book surround anecdotal story, history/war book -1 star, star book, military book, excellent book, physical book, navy seal leadership tactic,","good leadership book, war story book, leadership book, book surround anecdotal story, history/war book -1 star, star book, military book, excellent book, physical book, navy seal leadership tactic,",https://www.amazon.com/Extreme-Ownership-audiobook/dp/B015TM0RM4/ref=sr_1_26?qid=1639355508&s=books&sr=1-26,Biographies,"Jocko Willink, ",https://m.media-amazon.com/images/I/81zCJh6xsQL._AC_UY218_.jpg
Vanderbilt: The Rise and Fall of an American Dynasty,"Vanderbilt: The Rise and Fall of an American Dynasty book start great, informative book, complete book, book jump, anderson cooper vanity project, anderson cooper, cooper mother, chapter title, cooper voice, gilded age woman,","book start great, informative book, complete book, book jump, anderson cooper vanity project, anderson cooper, cooper mother, chapter title, cooper voice, gilded age woman,",https://www.amazon.com/Vanderbilt-Rise-Fall-American-Dynasty/dp/0062964615/ref=sr_1_27?qid=1639355508&s=books&sr=1-27,Biographies,"Anderson Cooper, Katherine Howe, ",https://m.media-amazon.com/images/I/81ur4nwZdBL._AC_UY218_.jpg
The Mamba Mentality: How I Play,"The Mamba Mentality: How I Play picture book explaining, picture book, real reading book, book second hand, awareness book, coffee book, time great, kobe bryant, kobe fan, kobe jerking,","picture book explaining, picture book, real reading book, book second hand, awareness book, coffee book, time great, kobe bryant, kobe fan, kobe jerking,",https://www.amazon.com/Mamba-Mentality-How-Play/dp/0374201234/ref=sr_1_28?qid=1639355508&s=books&sr=1-28,Biographies,"Kobe Bryant, ",https://m.media-amazon.com/images/I/A1z7ywkr2wL._AC_UY218_.jpg
World Travel: An Irreverent Guide,"World Travel: An Irreverent Guide ab book, book doe, random bourdain quote, bourdain quote, bourdain charm, .... bourdain, hard time imagining, reader time, tv series, actual tv,","ab book, book doe, random bourdain quote, bourdain quote, bourdain charm, .... bourdain, hard time imagining, reader time, tv series, actual tv,",https://www.amazon.com/World-Travel-Irreverent-Anthony-Bourdain/dp/0062802798/ref=sr_1_29?qid=1639355508&s=books&sr=1-29,Biographies,"Anthony Bourdain, Laurie Woolever, ",https://m.media-amazon.com/images/I/91vF8dQLyaS._AC_UY218_.jpg
Going There,"Going There book sale tank, young woman, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, morning tv person, hard time, famous men,","book sale tank, young woman, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, morning tv person, hard time, famous men,",https://www.amazon.com/Audible-Going-There/dp/B094RGFVWX/ref=sr_1_30?qid=1639355508&s=books&sr=1-30,Biographies,"Katie Couric, ",https://m.media-amazon.com/images/I/71zcTLgOIbL._AC_UY218_.jpg
The Chief’s Chief,"The Chief’s Chief book, entire pandemic preparedness team, entire team, major blunder trunp, fawning support, sycophantic review, republican bit, final year, illogical reasoning, groveling fellow,","book, entire pandemic preparedness team, entire team, major blunder trunp, fawning support, sycophantic review, republican bit, final year, illogical reasoning, groveling fellow,",https://www.amazon.com/Chiefs-Chief-Mark-Meadows/dp/1737478528/ref=sr_1_32?qid=1639355508&s=books&sr=1-32,Biographies,"Mark Meadows, ",https://m.media-amazon.com/images/I/61v4w-EPDwL._AC_UY218_.jpg
Wish You Were Here: A Novel,"Wish You Were Here: A Novel author typical book, favorite book, fast book, picoults book, main character boyfriend, main character, covid detail, obvious political slant, multiple view, covid era,","author typical book, favorite book, fast book, picoults book, main character boyfriend, main character, covid detail, obvious political slant, multiple view, covid era,",https://www.amazon.com/Wish-You-Were-Here-Novel/dp/1984818414/ref=sr_1_17?qid=1639355610&s=books&sr=1-17,Literature & Fiction,"Jodi Picoult, ",https://m.media-amazon.com/images/I/71QaoIm7HFL._AC_UY218_.jpg
Project Hail Mary,"Project Hail Mary science fiction novel ive, impossibly wrong science, absurd science fantasy, science fiction, science fantasy, science work, soft science, actual science, clever science, core science,","science fiction novel ive, impossibly wrong science, absurd science fantasy, science fiction, science fantasy, science work, soft science, actual science, clever science, core science,",https://www.amazon.com/Project-Hail-Mary/dp/B08GB58KD5/ref=sr_1_18?qid=1639355610&s=books&sr=1-18,Literature & Fiction,"Andy Weir, ",https://m.media-amazon.com/images/I/91vS2L5YfEL._AC_UY218_.jpg
"The Night Before Christmas Hardcover: The Classic Edition, The New York Times Bestseller (Christmas Book)","The Night Before Christmas Hardcover: The Classic Edition, The New York Times Bestseller (Christmas Book) book cover, book ha multiple typo, entire book, lovely book, book super, xmas book, print book, original book, dust cover, amazon,","book cover, book ha multiple typo, entire book, lovely book, book super, xmas book, print book, original book, dust cover, amazon,",https://www.amazon.com/Night-Before-Christmas-Charles-Santore/dp/1604332379/ref=sr_1_19?qid=1639355610&s=books&sr=1-19,Literature & Fiction,"Clement Moore, ",https://m.media-amazon.com/images/I/81cQLz6LpsL._AC_UY218_.jpg
State of Terror: A Novel,"State of Terror: A Novel impelled louise penny, louise penny, bad book, fictional secretary, louse penny, fictional novel, experienced woman, destroy multiple device, sentence paragraph, complete sentence,","impelled louise penny, louise penny, bad book, fictional secretary, louse penny, fictional novel, experienced woman, destroy multiple device, sentence paragraph, complete sentence,",https://www.amazon.com/State-Terror-Novel-Louise-Penny/dp/198217367X/ref=sr_1_20?qid=1639355610&s=books&sr=1-20,Literature & Fiction,"Hillary Rodham Clinton, Louise Penny, ",https://m.media-amazon.com/images/I/71ogguMNzHS._AC_UY218_.jpg
Fear No Evil (Alex Cross Book 29),"Fear No Evil (Alex Cross Book 29) alex cross series ha, cross book, dr. alex cross, alex cross case, alex cross, detective john sampson venture, reading james, main character, michael bennett series, good job,","alex cross series ha, cross book, dr. alex cross, alex cross case, alex cross, detective john sampson venture, reading james, main character, michael bennett series, good job,",https://www.amazon.com/Fear-Evil-Alex-Cross-Book-ebook/dp/B08Y8M2Y7T/ref=sr_1_21?qid=1639355610&s=books&sr=1-21,Literature & Fiction,"James Patterson, ",https://m.media-amazon.com/images/I/818fuqD06PL._AC_UY218_.jpg
The Song of Achilles: A Novel,"The Song of Achilles: A Novel reading book, gay romance novel, homoerotic romance novel, homosexual romance novel, romance novel, contrived romance plot, soppy story featuring, historical fiction novel, story teller, story telling,","reading book, gay romance novel, homoerotic romance novel, homosexual romance novel, romance novel, contrived romance plot, soppy story featuring, historical fiction novel, story teller, story telling,",https://www.amazon.com/Song-Achilles-Novel-Madeline-Miller/dp/0062060627/ref=sr_1_22?qid=1639355610&s=books&sr=1-22,Literature & Fiction,"Madeline Miller, ",https://m.media-amazon.com/images/I/81msb6gUBTL._AC_UY218_.jpg
"Dr. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks)","Dr. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks) hat book, incomplete book, favorite book, good quality, good copy, good condition, star review, grand daughter baby, full collection, young kid,","hat book, incomplete book, favorite book, good quality, good copy, good condition, star review, grand daughter baby, full collection, young kid,",https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=sr_1_23?qid=1639355610&s=books&sr=1-23,Literature & Fiction,"Dr. Seuss, ",https://m.media-amazon.com/images/I/81FxtWFGiiL._AC_UY218_.jpg
Strixhaven: Curriculum of Chaos (D&D/MTG Adventure Book) (Dungeons & Dragons),"Strixhaven: Curriculum of Chaos (D&D/MTG Adventure Book) (Dungeons & Dragons) school book, good book, source book material, entire book, cross-brand book, physical book, school setting, magic item, college setting, race life span,","school book, good book, source book material, entire book, cross-brand book, physical book, school setting, magic item, college setting, race life span,",https://www.amazon.com/Strixhaven-Curriculum-Adventure-Dungeons-Dragons/dp/0786967447/ref=sr_1_24?qid=1639355610&s=books&sr=1-24,Literature & Fiction,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/91HQFCH+gxL._AC_UY218_.jpg
Ugly Love: A Novel,"Ugly Love: A Novel rachel ..... rachel .......... rachel, fave colleen hoover book, colleen hoover book, book dont, favorite book, rachel survives, time reading, casual sex, main character relationship, mysterious guy,","rachel ..... rachel .......... rachel, fave colleen hoover book, colleen hoover book, book dont, favorite book, rachel survives, time reading, casual sex, main character relationship, mysterious guy,",https://www.amazon.com/Ugly-Love-Novel-Colleen-Hoover/dp/1476753180/ref=sr_1_25?qid=1639355610&s=books&sr=1-25,Literature & Fiction,"Colleen Hoover, ",https://m.media-amazon.com/images/I/617gMRW9DYL._AC_UY218_.jpg
"Dungeons & Dragons Core Rulebooks Gift Set (Special Foil Covers Edition with Slipcase, Player's Handbook, Dungeon Master's Guide, Monster Manual, DM Screen)","Dungeons & Dragons Core Rulebooks Gift Set (Special Foil Covers Edition with Slipcase, Player's Handbook, Dungeon Master's Guide, Monster Manual, DM Screen) book cover, book case, specific book, replacement book, standard product cover, foil cover version, big amazon box, foil cover, poor quality control, beautiful product,","book cover, book case, specific book, replacement book, standard product cover, foil cover version, big amazon box, foil cover, poor quality control, beautiful product,",https://www.amazon.com/Dungeons-Dragons-Rulebooks-Slipcase-Handbook/dp/0786966629/ref=sr_1_26?qid=1639355610&s=books&sr=1-26,Literature & Fiction,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/71BURLYgGhL._AC_UY218_.jpg
Billy Summers,"Billy Summers time reading book, sks liberal political view, normal stephen king novel, political view seeping, big stephen king fan, political view, decent book, boring book, great book, stephen king,","time reading book, sks liberal political view, normal stephen king novel, political view seeping, big stephen king fan, political view, decent book, boring book, great book, stephen king,",https://www.amazon.com/Billy-Summers-Stephen-King/dp/1982173610/ref=sr_1_27?qid=1639355610&s=books&sr=1-27,Literature & Fiction,"Stephen King, ",https://m.media-amazon.com/images/I/81KQ2z4C-OL._AC_UY218_.jpg
The Dark Hours,"The Dark Hours book drowning, big harry bosch fan, superb book, book start, connellys book, future book, anticipated book, harry bosch fan, ongoing detective series bosch daughter maddie, harry bosch,","book drowning, big harry bosch fan, superb book, book start, connellys book, future book, anticipated book, harry bosch fan, ongoing detective series bosch daughter maddie, harry bosch,",https://www.amazon.com/Dark-Hours-Michael-Connelly-ebook/dp/B08WLRG1L2/ref=sr_1_28?qid=1639355610&s=books&sr=1-28,Literature & Fiction,"Michael Connelly, ",https://m.media-amazon.com/images/I/711nROt8jDS._AC_UY218_.jpg
The Four Winds: A Novel,"The Four Winds: A Novel capitalist book income, bad book, accurate dust bowl account, modern day author, dust bowl year, favorite author, dust bowl, amazing author, hard working american, hard work ethic,","capitalist book income, bad book, accurate dust bowl account, modern day author, dust bowl year, favorite author, dust bowl, amazing author, hard working american, hard work ethic,",https://www.amazon.com/Four-Winds-Novel-Kristin-Hannah-ebook/dp/B087ZXSPGJ/ref=sr_1_29?qid=1639355610&s=books&sr=1-29,Literature & Fiction,"Kristin Hannah, ",https://m.media-amazon.com/images/I/91+CnxqOEQS._AC_UY218_.jpg
Amelia Bedelia Chapter Book 4-Book Box Set: Books 1-4,"Amelia Bedelia Chapter Book 4-Book Box Set: Books 1-4 original book, second book, pink-donning adolescent girl, good reading material, fairy story, original author, reading time explaining, purple glittery star, superior female archetype, bedelia,","original book, second book, pink-donning adolescent girl, good reading material, fairy story, original author, reading time explaining, purple glittery star, superior female archetype, bedelia,",https://www.amazon.com/Amelia-Bedelia-Chapter-Book-Box/dp/0062334204/ref=sr_1_30?qid=1639355610&s=books&sr=1-30,Literature & Fiction,"Herman Parish, ",https://m.media-amazon.com/images/I/91E42BUiZKL._AC_UY218_.jpg
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,"J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings true reading book, standard book size, book cover, potter book, book shelf, small text, ring book, lotr book, bound book, small form factor,","true reading book, standard book size, book cover, potter book, book shelf, small text, ring book, lotr book, bound book, small form factor,",https://www.amazon.com/J-R-R-Tolkien-4-Book-Boxed-Set/dp/0345538374/ref=sr_1_31?qid=1639355610&s=books&sr=1-31,Literature & Fiction,"J.R.R. Tolkien, ",https://m.media-amazon.com/images/I/A1H-C8THP8L._AC_UY218_.jpg
Apples Never Fall,"Apples Never Fall entire book, favorite book, successful writing good domestic thriller, character development, character action, single character, shallow character, liane moriarty, moriarty ha, comprehensible plot growing,","entire book, favorite book, successful writing good domestic thriller, character development, character action, single character, shallow character, liane moriarty, moriarty ha, comprehensible plot growing,",https://www.amazon.com/Apples-Never-Fall/dp/B08V8939WY/ref=sr_1_32?qid=1639355610&s=books&sr=1-32,Literature & Fiction,"Liane Moriarty, ",https://m.media-amazon.com/images/I/81ZV+TzlboL._AC_UY218_.jpg
Sapiens: A Brief History of Humankind,"Sapiens: A Brief History of Humankind long book, good book, book full, pompous book, historical inter-subjective reality, inter-subjective reality, modern human, human nature, interesting history, human cooperation,","long book, good book, book full, pompous book, historical inter-subjective reality, inter-subjective reality, modern human, human nature, interesting history, human cooperation,",https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316117/ref=sr_1_17?qid=1639355705&s=books&sr=1-17,History,"Yuval Harari, ",https://m.media-amazon.com/images/I/71N3-FFSDxL._AC_UY218_.jpg
The Chief’s Chief,"The Chief’s Chief book, entire pandemic preparedness team, entire team, major blunder trunp, fawning support, sycophantic review, republican bit, final year, illogical reasoning, groveling fellow,","book, entire pandemic preparedness team, entire team, major blunder trunp, fawning support, sycophantic review, republican bit, final year, illogical reasoning, groveling fellow,",https://www.amazon.com/Chiefs-Chief-Mark-Meadows/dp/1737478528/ref=sr_1_18?qid=1639355705&s=books&sr=1-18,History,"Mark Meadows, ",https://m.media-amazon.com/images/I/61v4w-EPDwL._AC_UY218_.jpg
Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,"Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside nature book, good book, great book, previous book, bad white, mr. offerman, gorgeous nature, social commentary, good choice, people,","nature book, good book, great book, previous book, bad white, mr. offerman, gorgeous nature, social commentary, good choice, people,",https://www.amazon.com/Where-Deer-Antelope-Play-Observations/dp/1101984694/ref=sr_1_19?qid=1639355705&s=books&sr=1-19,History,"Nick Offerman, ",https://m.media-amazon.com/images/I/A1HG-57PUwL._AC_UY218_.jpg
Man's Search for Meaning,"Man's Search for Meaning good book, great book, horrible book, summary book, serving book, holocaust book, wonderful book, surviving nazi camp, arriving prisoner, light blue cover,","good book, great book, horrible book, summary book, serving book, holocaust book, wonderful book, surviving nazi camp, arriving prisoner, light blue cover,",https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=sr_1_20?qid=1639355705&s=books&sr=1-20,History,"Viktor E. Frankl, ",https://m.media-amazon.com/images/I/81QtGH9r1lL._AC_UY218_.jpg
Subpar Parks: America's Most Extraordinary National Parks and Their Least Impressed Visitors,"Subpar Parks: America's Most Extraordinary National Parks and Their Least Impressed Visitors funny coffee table book version, cute coffee table book, guide book, entire book, book form, entertaining book, beautiful artwork, admiring 'this artwork, funny quote, saguaro national,","funny coffee table book version, cute coffee table book, guide book, entire book, book form, entertaining book, beautiful artwork, admiring 'this artwork, funny quote, saguaro national,",https://www.amazon.com/Subpar-Parks-Americas-Extraordinary-Impressed/dp/0593185544/ref=sr_1_21?qid=1639355705&s=books&sr=1-21,History,"Amber Share, ",https://m.media-amazon.com/images/I/81RIp9usVfL._AC_UY218_.jpg
Booze & Vinyl: A Spirited Guide to Great Music and Mixed Drinks,"Booze & Vinyl: A Spirited Guide to Great Music and Mixed Drinks classic recipe book mention manhattan, reading cocktail book, cocktail book, vinyl book, decorative book, bar book, como si el libro ya estuviera usado, cute book, como lo compr para regalar, front cover,","classic recipe book mention manhattan, reading cocktail book, cocktail book, vinyl book, decorative book, bar book, como si el libro ya estuviera usado, cute book, como lo compr para regalar, front cover,",https://www.amazon.com/Booze-Vinyl-Spirited-Guide-Drinks/dp/0762463473/ref=sr_1_22?qid=1639355705&s=books&sr=1-22,History,"Tenaya Darlington, André Darlington, ",https://m.media-amazon.com/images/I/811Iz0PUfTL._AC_UY218_.jpg
Caste (Oprah's Book Club): The Origins of Our Discontents,"Caste (Oprah's Book Club): The Origins of Our Discontents american racial caste system, american caste system, american caste, caste system analogous, two-layered caste system, caste system, dominant caste, subordinate caste, contemporary american society, white american,","american racial caste system, american caste system, american caste, caste system analogous, two-layered caste system, caste system, dominant caste, subordinate caste, contemporary american society, white american,",https://www.amazon.com/Caste-Origins-Discontents-Isabel-Wilkerson/dp/0593230256/ref=sr_1_23?qid=1639355705&s=books&sr=1-23,History,"Isabel Wilkerson, ",https://m.media-amazon.com/images/I/81MVfud0o8L._AC_UY218_.jpg
Killing the Mob: The Fight Against Organized Crime in America (Bill O'Reilly's Killing Series),"Killing the Mob: The Fight Against Organized Crime in America (Bill O'Reilly's Killing Series) killing mob, irish mob history, 20th century american mob story, irish mob doe, irish mob, family mob tie, killing kennedy, italian mob, clandestine mob business, word mob,","killing mob, irish mob history, 20th century american mob story, irish mob doe, irish mob, family mob tie, killing kennedy, italian mob, clandestine mob business, word mob,",https://www.amazon.com/Killing-Mob-Against-Organized-OReillys/dp/125027365X/ref=sr_1_24?qid=1639355705&s=books&sr=1-24,History,"Martin Dugard, Bill O'Reilly, ",https://m.media-amazon.com/images/I/9131FGgieMS._AC_UY218_.jpg
"100 Parks, 5,000 Ideas: Where to Go, When to Go, What to See, What to Do","100 Parks, 5,000 Ideas: Where to Go, When to Go, What to See, What to Do nice quality book, book offer, book talk, great photo, national park, 2-3 park, great picture, nice photo, striking photo, great guide,","nice quality book, book offer, book talk, great photo, national park, 2-3 park, great picture, nice photo, striking photo, great guide,",https://www.amazon.com/100-Parks-000-Ideas-Where/dp/1426220103/ref=sr_1_25?qid=1639355705&s=books&sr=1-25,History,"Joe Yogerst, ",https://m.media-amazon.com/images/I/81vZGmwvTGL._AC_UY218_.jpg
Midnight in Washington: How We Almost Lost Our Democracy and Still Could,"Midnight in Washington: How We Almost Lost Our Democracy and Still Could book, adam schiff, vice president joe, shifty schiff, ukrainian energy company burisma, american people, ukrainian president, criminal investigation, fbi investigation, reversing reality,","book, adam schiff, vice president joe, shifty schiff, ukrainian energy company burisma, american people, ukrainian president, criminal investigation, fbi investigation, reversing reality,",https://www.amazon.com/Midnight-Washington-Almost-Democracy-Still/dp/059323152X/ref=sr_1_26?qid=1639355705&s=books&sr=1-26,History,"Adam Schiff, ",https://m.media-amazon.com/images/I/81rMWJVGyIL._AC_UY218_.jpg
The Spy and the Traitor: The Greatest Espionage Story of the Cold War,"The Spy and the Traitor: The Greatest Espionage Story of the Cold War author book, paperback book ...., a+ book, book .., book start, author love, author strong power, dr. hook great hit, author macintyre, married russian spy fall,","author book, paperback book ...., a+ book, book .., book start, author love, author strong power, dr. hook great hit, author macintyre, married russian spy fall,",https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904216/ref=sr_1_27?qid=1639355705&s=books&sr=1-27,History,"Ben Macintyre, ",https://m.media-amazon.com/images/I/A1+ZZtoikDL._AC_UY218_.jpg
Led Zeppelin: The Biography,"Led Zeppelin: The Biography zeppelin fan, big zeppelin was/continues, zeppelin bug, zeppelin website, book, mega zep fan, true lz fan, gibson le paul guitar, author wa, fender telecaster guitar,","zeppelin fan, big zeppelin was/continues, zeppelin bug, zeppelin website, book, mega zep fan, true lz fan, gibson le paul guitar, author wa, fender telecaster guitar,",https://www.amazon.com/Led-Zeppelin-Biography-Bob-Spitz/dp/0399562427/ref=sr_1_28?qid=1639355705&s=books&sr=1-28,History,"Bob Spitz, ",https://m.media-amazon.com/images/I/81zvZSC3F9L._AC_UY218_.jpg
"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War","The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War humanitarian precision bombing ha, ww ii usaaf precision bombing, precision bombing ha, precision bombing choke-point theory, precision bombing tactic, high altitude precision bombing, approach precision bombing, precision philanthropic bombing, daytime precision bombing, precision bombing,","humanitarian precision bombing ha, ww ii usaaf precision bombing, precision bombing ha, precision bombing choke-point theory, precision bombing tactic, high altitude precision bombing, approach precision bombing, precision philanthropic bombing, daytime precision bombing, precision bombing,",https://www.amazon.com/Bomber-Mafia-Temptation-Longest-Second/dp/0316296619/ref=sr_1_29?qid=1639355705&s=books&sr=1-29,History,"Malcolm Gladwell, ",https://m.media-amazon.com/images/I/511lXopfoLL._AC_UY218_.jpg
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz best history book, good non-fiction book, excellent book, kindle book, book dealing, hardback book, prior book, good job explaining, evil eric larson, mr. larson,","best history book, good non-fiction book, excellent book, kindle book, book dealing, hardback book, prior book, good job explaining, evil eric larson, mr. larson,",https://www.amazon.com/Splendid-Vile-Churchill-Family-Defiance/dp/0385348711/ref=sr_1_30?qid=1639355705&s=books&sr=1-30,History,"Erik Larson, ",https://m.media-amazon.com/images/I/91AyHD7e59L._AC_UY218_.jpg
It's Better to Be Feared: The New England Patriots Dynasty and the Pursuit of Greatness,"It's Better to Be Feared: The New England Patriots Dynasty and the Pursuit of Greatness damn sport book, sport book, benedict book, book depiction, beautifully-written book, book description, book cover, previous book, comprehensive book, book claim,","damn sport book, sport book, benedict book, book depiction, beautifully-written book, book description, book cover, previous book, comprehensive book, book claim,",https://www.amazon.com/Its-Better-Be-Feared-Greatness/dp/1631498231/ref=sr_1_31?qid=1639355705&s=books&sr=1-31,History,"Seth Wickersham, ",https://m.media-amazon.com/images/I/61OJsAavDrL._AC_UY218_.jpg
How the Word Is Passed: A Reckoning with the History of Slavery Across America,"How the Word Is Passed: A Reckoning with the History of Slavery Across America poor education, rear view mirror, white liberal, white men, terry gross, parent crime, hidden agenda, race baiters, north/south politics, marxist tripe,","poor education, rear view mirror, white liberal, white men, terry gross, parent crime, hidden agenda, race baiters, north/south politics, marxist tripe,",https://www.amazon.com/How-Word-Passed-Reckoning-History/dp/0316492930/ref=sr_1_32?qid=1639355705&s=books&sr=1-32,History,"Clint Smith, ",https://m.media-amazon.com/images/I/81LjfGLDMEL._AC_UY218_.jpg
"To Rescue the Republic: Ulysses S. Grant, the Fragile Union, and the Crisis of 1876","To Rescue the Republic: Ulysses S. Grant, the Fragile Union, and the Crisis of 1876 chernows book, childrens school book, good book, book unnecessary, decent book, five-star book, book open, shameful military order, military order, general order,","chernows book, childrens school book, good book, book unnecessary, decent book, five-star book, book open, shameful military order, military order, general order,",https://www.amazon.com/Rescue-Republic-Ulysses-Fragile-Crisis/dp/0063039540/ref=sr_1_17?qid=1639355805&s=books&sr=1-17,Politics & Social Sciences,"Bret Baier, ",https://m.media-amazon.com/images/I/81u8pA8kNEL._AC_UY218_.jpg
Peril,"Peril great espionage book, great thing trump, president trump, great politician, great dad, theater starring good dems, general milley wonder, making big money, complete liberal hack job, partisan bias,","great espionage book, great thing trump, president trump, great politician, great dad, theater starring good dems, general milley wonder, making big money, complete liberal hack job, partisan bias,",https://www.amazon.com/Peril-Bob-Woodward/dp/1982182911/ref=sr_1_18?qid=1639355805&s=books&sr=1-18,Politics & Social Sciences,"Bob Woodward, ",https://m.media-amazon.com/images/I/71gk+H+yEkL._AC_UY218_.jpg
Empire of Pain: The Secret History of the Sackler Dynasty,"Empire of Pain: The Secret History of the Sackler Dynasty selling opioid drug, drug lord el chapo, pain pill, excellent book, author bias, pain varies, drug varies, chronic pain, drug pusher, illegal drug,","selling opioid drug, drug lord el chapo, pain pill, excellent book, author bias, pain varies, drug varies, chronic pain, drug pusher, illegal drug,",https://www.amazon.com/Empire-Pain-History-Sackler-Dynasty/dp/0385545681/ref=sr_1_19?qid=1639355805&s=books&sr=1-19,Politics & Social Sciences,"Patrick Radden Keefe, ",https://m.media-amazon.com/images/I/71ToorJRl+L._AC_UY218_.jpg
Sapiens: A Brief History of Humankind,"Sapiens: A Brief History of Humankind long book, good book, book full, pompous book, historical inter-subjective reality, inter-subjective reality, modern human, human nature, interesting history, human cooperation,","long book, good book, book full, pompous book, historical inter-subjective reality, inter-subjective reality, modern human, human nature, interesting history, human cooperation,",https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316117/ref=sr_1_20?qid=1639355805&s=books&sr=1-20,Politics & Social Sciences,"Yuval Harari, ",https://m.media-amazon.com/images/I/71N3-FFSDxL._AC_UY218_.jpg
Glitter Every Day: 365 Quotes from Women I Love,"Glitter Every Day: 365 Quotes from Women I Love cute purple book, affirmation book, celebrity woman, gift ......., front cover, pop culture, colorful jacket, water damage, replacement, well,","cute purple book, affirmation book, celebrity woman, gift ......., front cover, pop culture, colorful jacket, water damage, replacement, well,",https://www.amazon.com/Glitter-Every-Day-Quotes-Women/dp/125083239X/ref=sr_1_21?qid=1639355805&s=books&sr=1-21,Politics & Social Sciences,"Andy Cohen, ",https://m.media-amazon.com/images/I/91RDZzeAlSL._AC_UY218_.jpg
Woke Racism: How a New Religion Has Betrayed Black America,"Woke Racism: How a New Religion Has Betrayed Black America idea paint black people, poor black people, educated black people, black people, black elect, white people calling, black kid acting, rescuing black america, saving black america, black nonfiction writer,","idea paint black people, poor black people, educated black people, black people, black elect, white people calling, black kid acting, rescuing black america, saving black america, black nonfiction writer,",https://www.amazon.com/Woke-Racism-Religion-Betrayed-America/dp/0593423062/ref=sr_1_22?qid=1639355805&s=books&sr=1-22,Politics & Social Sciences,"John McWhorter, ",https://m.media-amazon.com/images/I/71ygwG-rHgL._AC_UY218_.jpg
