Title,Title_and_tag,Tag,Link,Category,Author,Image
"Adult Children of Emotionally Immature Parents: How to Heal from Distant, Rejecting, or Self-Involved Parents","Adult Children of Emotionally Immature Parents: How to Heal from Distant, Rejecting, or Self-Involved Parents book review negative, self-help book, good book, book focus, decent book, immature parent, immature people, managing difficult parent, author kind, damaged parent,","book review negative, self-help book, good book, book focus, decent book, immature parent, immature people, managing difficult parent, author kind, damaged parent,",https://www.amazon.com/Adult-Children-Emotionally-Immature-Parents/dp/1626251703/ref=sr_1_10?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-10&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Lindsay C. Gibson, ",https://m.media-amazon.com/images/I/81uxTDB9DjL._AC_UY218_.jpg
Teach Your Child to Read in 100 Easy Lessons,"Teach Your Child to Read in 100 Easy Lessons child friendly book, reading book, word family word game, simple picture book, alphabet book, bob book, book complicate, demand avoidant child, practice writing capital letter, child level,","child friendly book, reading book, word family word game, simple picture book, alphabet book, bob book, book complicate, demand avoidant child, practice writing capital letter, child level,",https://www.amazon.com/Teach-Your-Child-Read-Lessons/dp/0671631985/ref=sr_1_11?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-11&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Siegfried Engelmann, Phyllis Haddox, ",https://m.media-amazon.com/images/I/719ImsycmSL._AC_UY218_.jpg
"Set Boundaries, Find Peace: A Guide to Reclaiming Yourself","Set Boundaries, Find Peace: A Guide to Reclaiming Yourself hardcover paper book, non-fiction book, paperback book, setting financial boundary, boundary issue, setting boundary, boundary problem, maintaining healthy boundary, author instagram story, healthy boundary,","hardcover paper book, non-fiction book, paperback book, setting financial boundary, boundary issue, setting boundary, boundary problem, maintaining healthy boundary, author instagram story, healthy boundary,",https://www.amazon.com/Set-Boundaries-Find-Peace-Reclaiming/dp/0593192095/ref=sr_1_12?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-12&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Nedra Glover Tawwab, ",https://m.media-amazon.com/images/I/719Jbv0yWIS._AC_UY218_.jpg
Go the F**k to Sleep,"Go the F**k to Sleep total gag book, good book, gimmick book, elementary schoolyard gutter humor, gag gift, child pulling, letter word, gift thinking, actual bedtime story, positive review,","total gag book, good book, gimmick book, elementary schoolyard gutter humor, gag gift, child pulling, letter word, gift thinking, actual bedtime story, positive review,",https://www.amazon.com/Go-F-Sleep-Adam-Mansbach/dp/1617750255/ref=sr_1_13?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-13&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Adam Mansbach, ",https://m.media-amazon.com/images/I/91ig3dTSFgL._AC_UY218_.jpg
"Raising Good Humans: A Mindful Guide to Breaking the Cycle of Reactive Parenting and Raising Kind, Confident Kids","Raising Good Humans: A Mindful Guide to Breaking the Cycle of Reactive Parenting and Raising Kind, Confident Kids book, inexperienced parent, experienced parent, mom voice coming, challenging behavior, complete lack, generalized disrespect, finishing reading, helpful, size,","book, inexperienced parent, experienced parent, mom voice coming, challenging behavior, complete lack, generalized disrespect, finishing reading, helpful, size,",https://www.amazon.com/Raising-Good-Humans-Parenting-Confident/dp/B08FW8M7WG/ref=sr_1_14?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-14&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Hunter Clarke-Fields MSAE, ",https://m.media-amazon.com/images/I/81mCI-Q1UPL._AC_UY218_.jpg
"Celebrate Your Body (and Its Changes, Too!): The Ultimate Puberty Book for Girls (Celebrate You, 1)","Celebrate Your Body (and Its Changes, Too!): The Ultimate Puberty Book for Girls (Celebrate You, 1) american girl book, good book, book talk, simple book, girl going, girl head, body hair, body shape, short bathing suit, pubic hair sticking,","american girl book, good book, book talk, simple book, girl going, girl head, body hair, body shape, short bathing suit, pubic hair sticking,",https://www.amazon.com/Celebrate-Your-Body-Its-Changes/dp/164152166X/ref=sr_1_15?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-15&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Sonya Renee Taylor, Bianca I. Laureano, ",https://m.media-amazon.com/images/I/81QPtzln0zL._AC_UY218_.jpg
The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,"The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert book favor woman, love language book, woman nag men, woman understanding men, reading book, woman adapt communication style, marriage problem, strong men, sex life, happy couple,","book favor woman, love language book, woman nag men, woman understanding men, reading book, woman adapt communication style, marriage problem, strong men, sex life, happy couple,",https://www.amazon.com/Seven-Principles-Making-Marriage-Work/dp/0553447718/ref=sr_1_16?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-16&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Nan Silver, John Gottman PhD, ",https://m.media-amazon.com/images/I/81565Tx88KL._AC_UY218_.jpg
The Lyrics: 1956 to the Present,"The Lyrics: 1956 to the Present beatles big hit, beatles photo, beatles era, post beatles, magnificent book collection, poor quality control, great songwriter, great read, audience primary interest, mccartney memoir,","beatles big hit, beatles photo, beatles era, post beatles, magnificent book collection, poor quality control, great songwriter, great read, audience primary interest, mccartney memoir,",https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/dp/163149256X/ref=sr_1_1?qid=1636073234&s=books&sr=1-1,Humor & Entertainment,"Paul McCartney, Paul Muldoon, ",https://m.media-amazon.com/images/I/81gXN4x0cuL._AC_UY218_.jpg
"Best Wishes, Warmest Regards: The Story of Schitt's Creek","Best Wishes, Warmest Regards: The Story of Schitt's Creek book magnifying glass, great book, book relating, large book, extra small font print, front cover binding, front cover, finger print smudge, print quality, shipping box,","book magnifying glass, great book, book relating, large book, extra small font print, front cover binding, front cover, finger print smudge, print quality, shipping box,",https://www.amazon.com/Best-Wishes-Warmest-Regards-Schitts/dp/0762499508/ref=sr_1_2?qid=1636073234&s=books&sr=1-2,Humor & Entertainment,"Daniel Levy, ",https://m.media-amazon.com/images/I/91s5VXjRm9S._AC_UY218_.jpg
The Storyteller: Tales of Life and Music,"The Storyteller: Tales of Life and Music second book, star ho hum review, basic story, grohl fan, od story, david grohl, house story, lot missing, preventa hace ya, paul mccartney,","second book, star ho hum review, basic story, grohl fan, od story, david grohl, house story, lot missing, preventa hace ya, paul mccartney,",https://www.amazon.com/Storyteller-Tales-Life-Music/dp/B091WVM1JD/ref=sr_1_3?qid=1636073234&s=books&sr=1-3,Humor & Entertainment,"Dave Grohl, ",https://m.media-amazon.com/images/I/81X5gR504zL._AC_UY218_.jpg
Not All Diamonds and Rosé: The Inside Story of The Real Housewives from the People Who Lived It,"Not All Diamonds and Rosé: The Inside Story of The Real Housewives from the People Who Lived It book amazon, book cover, andy cohens publishing company, strong feeling concerning brandi, drunk woman, good story, andy cohen, thing, good condition, disgusting multiple round,","book amazon, book cover, andy cohens publishing company, strong feeling concerning brandi, drunk woman, good story, andy cohen, thing, good condition, disgusting multiple round,",https://www.amazon.com/Not-All-Diamonds-Ros%C3%A9-Housewives/dp/1250765781/ref=sr_1_4?qid=1636073234&s=books&sr=1-4,Humor & Entertainment,"Dave Quinn, ",https://m.media-amazon.com/images/I/71BMsKPqsIS._AC_UY218_.jpg
It Ends with Us: A Novel,"It Ends with Us: A Novel bad book ive, terrible book, ms. hoover book, book allllll, crappy book, bodice ripper romance novel, complete soft sex fan fiction trash, character development, main character, modern romance novel,","bad book ive, terrible book, ms. hoover book, book allllll, crappy book, bodice ripper romance novel, complete soft sex fan fiction trash, character development, main character, modern romance novel,",https://www.amazon.com/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=sr_1_5?qid=1636073234&s=books&sr=1-5,Humor & Entertainment,"Colleen Hoover, ",https://m.media-amazon.com/images/I/71xUvuJiqgL._AC_UY218_.jpg
Going There,"Going There young woman, book sale tank, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, charitable cancer work, cbs news, famous men,","young woman, book sale tank, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, charitable cancer work, cbs news, famous men,",https://www.amazon.com/Going-There-Katie-Couric/dp/0316535869/ref=sr_1_6?qid=1636073234&s=books&sr=1-6,Humor & Entertainment,"Katie Couric, ",https://m.media-amazon.com/images/I/71oL0IZ7VQS._AC_UY218_.jpg
Glitter Every Day: 365 Quotes from Women I Love,"Glitter Every Day: 365 Quotes from Women I Love front cover wa, book wa, gift ......., water damage, replacement, well,","front cover wa, book wa, gift ......., water damage, replacement, well,",https://www.amazon.com/Glitter-Every-Day-Quotes-Women/dp/125083239X/ref=sr_1_7?qid=1636073234&s=books&sr=1-7,Humor & Entertainment,"Andy Cohen, ",https://m.media-amazon.com/images/I/91RDZzeAlSL._AC_UY218_.jpg
The Story of Marvel Studios: The Making of the Marvel Cinematic Universe,"The Story of Marvel Studios: The Making of the Marvel Cinematic Universe bound book, beautiful book, book wa, entire sentence, year, production history, retail price, excellent photograph, stray word, tara bennett,","bound book, beautiful book, book wa, entire sentence, year, production history, retail price, excellent photograph, stray word, tara bennett,",https://www.amazon.com/Marvel-Studios-Definitive-Behind-Blockbuster/dp/1419732447/ref=sr_1_8?qid=1636073234&s=books&sr=1-8,Humor & Entertainment,"Paul Terry, Tara Bennett, ",https://m.media-amazon.com/images/I/91VxFGjY5XS._AC_UY218_.jpg
The Boys: A Memoir of Hollywood and Family,"The Boys: A Memoir of Hollywood and Family white tape stuck, book cover, 77-107 missing, excellent read, clint, story, ron, hand, future, unable,","white tape stuck, book cover, 77-107 missing, excellent read, clint, story, ron, hand, future, unable,",https://www.amazon.com/Boys-Memoir-Hollywood-Family/dp/006306524X/ref=sr_1_9?qid=1636073234&s=books&sr=1-9,Humor & Entertainment,"Ron Howard, ",https://m.media-amazon.com/images/I/91uW0MrQtwL._AC_UY218_.jpg
Plandemic: Fear Is the Virus. Truth Is the Cure.,"Plandemic: Fear Is the Virus. Truth Is the Cure. big house, guy, disinformation, sukkas,","big house, guy, disinformation, sukkas,",https://www.amazon.com/Plandemic-Fear-Virus-Truth-Cure/dp/1510765549/ref=sr_1_10?qid=1636073234&s=books&sr=1-10,Humor & Entertainment,"Mikki Willis, ",https://m.media-amazon.com/images/I/71MFYGSqImL._AC_UY218_.jpg
The Babylon Bee Guide to Wokeness,"The Babylon Bee Guide to Wokeness cutting-edge internet humor, babylon bee homepage, babylon bee, court-mandated volunteer time, simple thing, relatable humor, good book, people writing, bad boy, bad attitude,","cutting-edge internet humor, babylon bee homepage, babylon bee, court-mandated volunteer time, simple thing, relatable humor, good book, people writing, bad boy, bad attitude,",https://www.amazon.com/Babylon-Bee-Guide-Wokeness/dp/1684512719/ref=sr_1_12?qid=1636073234&s=books&sr=1-12,Humor & Entertainment,"Babylon Bee, ",https://m.media-amazon.com/images/I/71EDL1ZyoAS._AC_UY218_.jpg
The Beatles: Get Back,"The Beatles: Get Back beatles book, mccartney scrap book, re-write beatles history .. terrible thing, beatles history, beatles legacy, mccartney says- idea, beatles output, beatles store, mccartney idea, linda mccartney,","beatles book, mccartney scrap book, re-write beatles history .. terrible thing, beatles history, beatles legacy, mccartney says- idea, beatles output, beatles store, mccartney idea, linda mccartney,",https://www.amazon.com/The-Beatles-Get-Back/dp/0935112960/ref=sr_1_14?qid=1636073234&s=books&sr=1-14,Humor & Entertainment,"John Harris, The Beatles, ",https://m.media-amazon.com/images/I/61EdzV5OPXS._AC_UY218_.jpg
Guinness World Records 2022,"Guinness World Records 2022 jai achet le guinness pensant quil tait, record book, human record, interesting thing people, star unsatisfactory optionitem, anglais trs du, retour jattend si remboursement, jai fait, original version, described ..,","jai achet le guinness pensant quil tait, record book, human record, interesting thing people, star unsatisfactory optionitem, anglais trs du, retour jattend si remboursement, jai fait, original version, described ..,",https://www.amazon.com/Guinness-World-Records-2022/dp/1913484106/ref=sr_1_15?qid=1636073234&s=books&sr=1-15,Humor & Entertainment,"Guinness World Records Limited, ",https://m.media-amazon.com/images/I/914So3NwS6S._AC_UY218_.jpg
Woke Up This Morning: The Definitive Oral History of The Sopranos,"Woke Up This Morning: The Definitive Oral History of The Sopranos good book, talking sopranos podcast, loyal podcast listener, excellent podcast, talking sopranos, talking soprano, entire tv series, sopranos tv, large scale series, soprano prequel,","good book, talking sopranos podcast, loyal podcast listener, excellent podcast, talking sopranos, talking soprano, entire tv series, sopranos tv, large scale series, soprano prequel,",https://www.amazon.com/Woke-Up-This-Morning-Definitive/dp/0063090023/ref=sr_1_16?qid=1636073234&s=books&sr=1-16,Humor & Entertainment,"Michael Imperioli, Steve Schirripa, ",https://m.media-amazon.com/images/I/71MQ-G3kX1L._AC_UY218_.jpg
The Book of Unusual Knowledge,"The Book of Unusual Knowledge history book, good paper, good gift, independent child, young child, unusual knowledge, white people, careful people, decent paper, actual news article,","history book, good paper, good gift, independent child, young child, unusual knowledge, white people, careful people, decent paper, actual news article,",https://www.amazon.com/Unusual-Knowledge-Editors-Publications-International/dp/1450845800/ref=sr_1_1?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-1&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Publications International Ltd., ",https://m.media-amazon.com/images/I/71WC3z4Wt0L._AC_UY218_.jpg
A Shot to Save the World: The Inside Story of the Life-or-Death Race for a COVID-19 Vaccine,"A Shot to Save the World: The Inside Story of the Life-or-Death Race for a COVID-19 Vaccine college review session, early chapter, book, attending, padding, lot, advertisement,","college review session, early chapter, book, attending, padding, lot, advertisement,",https://www.amazon.com/Shot-Save-World-Life-Death/dp/059342039X/ref=sr_1_2?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-2&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Gregory Zuckerman, ",https://m.media-amazon.com/images/I/91F4lkW14PL._AC_UY218_.jpg
"Ugly’s Electrical References, 2020 Edition","Ugly’s Electrical References, 2020 Edition power factor applies, power factor, ac power calculation, power formula result, ac resistive circuit, power for.ula, small print hard, ac circuit, extra small print, book,","power factor applies, power factor, ac power calculation, power formula result, ac resistive circuit, power for.ula, small print hard, ac circuit, extra small print, book,",https://www.amazon.com/Uglys-Electrical-References-Charles-Miller/dp/1284194531/ref=sr_1_3?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-3&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Charles R. Miller, ",https://m.media-amazon.com/images/I/71WS7bvkn9L._AC_UY218_.jpg
2021 / 2022 ASVAB For Dummies: Book + 7 Practice Tests Online + Flashcards + Video (For Dummies (Career/Education)),"2021 / 2022 ASVAB For Dummies: Book + 7 Practice Tests Online + Flashcards + Video (For Dummies (Career/Education)) good book, online practice test, asvab study guide, flash card, online access, recruiter office, asvab test, study guide, good resource, pretty sure,","good book, online practice test, asvab study guide, flash card, online access, recruiter office, asvab test, study guide, good resource, pretty sure,",https://www.amazon.com/2021-2022-ASVAB-Dummies-Flashcards/dp/1119784174/ref=sr_1_4?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-4&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Angie Papple Johnston, ",https://m.media-amazon.com/images/I/91EHmICpxXL._AC_UY218_.jpg
The Driving Book: Everything New Drivers Need to Know but Don't Know to Ask,"The Driving Book: Everything New Drivers Need to Know but Don't Know to Ask good book, reading comic book, good info, good basis, great gift, great choice, actual rule, road, left side, copyright ..,","good book, reading comic book, good info, good basis, great gift, great choice, actual rule, road, left side, copyright ..,",https://www.amazon.com/Driving-Book-Everything-Drivers-Need/dp/0802738036/ref=sr_1_5?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-5&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Karen Gravelle, ",https://m.media-amazon.com/images/I/81eFn+OLayL._AC_UY218_.jpg
"The Forager's Harvest: A Guide to Identifying, Harvesting, and Preparing Edible Wild Plants","The Forager's Harvest: A Guide to Identifying, Harvesting, and Preparing Edible Wild Plants real field guide type book, good identifying book, book talk, poisonous versus edible plant, book mention, edible wild plant, wild edible, list poison sumac ...., poisonous plant, water hemlock ..,","real field guide type book, good identifying book, book talk, poisonous versus edible plant, book mention, edible wild plant, wild edible, list poison sumac ...., poisonous plant, water hemlock ..,",https://www.amazon.com/Foragers-Harvest-Identifying-Harvesting-Preparing/dp/0976626608/ref=sr_1_6?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-6&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Samuel Thayer, ",https://m.media-amazon.com/images/I/91cqauf+T0L._AC_UY218_.jpg
Lots of Knock-Knock Jokes for Kids,"Lots of Knock-Knock Jokes for Kids good knock knock, knock knock piece, knock knock, book covering, hard time finding, large category, good detail, occasional funny, dont waste, kid,","good knock knock, knock knock piece, knock knock, book covering, hard time finding, large category, good detail, occasional funny, dont waste, kid,",https://www.amazon.com/Lots-Knock-Knock-Jokes-Kids-Whee/dp/0310750628/ref=sr_1_7?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-7&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Whee Winn, ",https://m.media-amazon.com/images/I/61yt4z8qOrL._AC_UY218_.jpg
FAR/AIM 2022: Federal Aviation Regulations/Aeronautical Information Manual (ASA FAR/AIM Series),"FAR/AIM 2022: Federal Aviation Regulations/Aeronautical Information Manual (ASA FAR/AIM Series) attention, seller, book, item, regulation, piece, rubbish,","attention, seller, book, item, regulation, piece, rubbish,",https://www.amazon.com/FAR-AIM-2022-Regulations-Aeronautical/dp/1644250934/ref=sr_1_8?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-8&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Federal Aviation Administration (FAA)/Aviation Supplies & Academics (ASA), ",https://m.media-amazon.com/images/I/71zREhLx5oS._AC_UY218_.jpg
Baby University Board Book Set: A Science for Toddlers Board Book Set (Science Gifts for Kids) (Baby University Board Book Sets),"Baby University Board Book Set: A Science for Toddlers Board Book Set (Science Gifts for Kids) (Baby University Board Book Sets) good book, newtonian physic book, favorite book, best book, book cover, engaging picture, standard learning physic boring, great concept, young kid, young child,","good book, newtonian physic book, favorite book, best book, book cover, engaging picture, standard learning physic boring, great concept, young kid, young child,",https://www.amazon.com/Baby-University-Four-Book-Chris-Ferrie/dp/149267043X/ref=sr_1_9?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-9&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Chris Ferrie, ",https://m.media-amazon.com/images/I/81qF9AnagCL._AC_UY218_.jpg
Inspired: How to Create Tech Products Customers Love (Silicon Valley Product Group),"Inspired: How to Create Tech Products Customers Love (Silicon Valley Product Group) good book providing, good book, great professional book, great book, great product manager, reading product management, experienced product manager, accidental product manager, successful product manager, product manager subject,","good book providing, good book, great professional book, great book, great product manager, reading product management, experienced product manager, accidental product manager, successful product manager, product manager subject,",https://www.amazon.com/INSPIRED-Create-Tech-Products-Customers/dp/1119387507/ref=sr_1_10?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-10&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Marty Cagan, ",https://m.media-amazon.com/images/I/31kCXfXO46L._AC_UY218_.jpg
The Art of War,"The Art of War stupid book wasting time, original book, local book retailer, book best, partial book, complete book, cliff note version, condensed version, abridged version, full version,","stupid book wasting time, original book, local book retailer, book best, partial book, complete book, cliff note version, condensed version, abridged version, full version,",https://www.amazon.com/Art-War-Sun-Tzu/dp/0486832945/ref=sr_1_11?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-11&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Sun Tzu, ",https://m.media-amazon.com/images/I/71Ow6MUOx2L._AC_UY218_.jpg
National Electrical Code 2020,"National Electrical Code 2020 selling nec book claiming, nec book, mandatory freaking book, real book, poor quality printing, making illegal xerox copy, general poor quality, nfpa logo, bad edition, people selling nec,","selling nec book claiming, nec book, mandatory freaking book, real book, poor quality printing, making illegal xerox copy, general poor quality, nfpa logo, bad edition, people selling nec,",https://www.amazon.com/National-Electrical-Code-Protection-Association/dp/1455922978/ref=sr_1_12?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-12&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"(NFPA) National Fire Protection Association, ",https://m.media-amazon.com/images/I/41QQrauPygL._AC_UY218_.jpg
Brain Games - Sticker by Number: Christmas (28 Images to Sticker),"Brain Games - Sticker by Number: Christmas (28 Images to Sticker) sticker project book, sticker book, sticker number, number book, future brain game sticker, couple brain game book, sticker puzzle, sticker numbering, sticker piece, christmas sticker,","sticker project book, sticker book, sticker number, number book, future brain game sticker, couple brain game book, sticker puzzle, sticker numbering, sticker piece, christmas sticker,",https://www.amazon.com/Brain-Games-Sticker-Number-Christmas/dp/1640308431/ref=sr_1_13?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-13&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Publications International Ltd., New Seasons, ",https://m.media-amazon.com/images/I/81OwqXcZmdL._AC_UY218_.jpg
Long Range Shooting Handbook: The Complete Beginner's Guide to Precision Rifle Shooting,"Long Range Shooting Handbook: The Complete Beginner's Guide to Precision Rifle Shooting long range shooting, wrong book, basic rifle shooting, book cover, book yesterday, valuable book, intermediate book, long range, rifle shooting, shooting goodness,","long range shooting, wrong book, basic rifle shooting, book cover, book yesterday, valuable book, intermediate book, long range, rifle shooting, shooting goodness,",https://www.amazon.com/Long-Range-Shooting-Handbook-Cleckner/dp/151865472X/ref=sr_1_15?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-15&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Ryan M Cleckner, ",https://m.media-amazon.com/images/I/61J4hGZNudL._AC_UY218_.jpg
Mini Farming: Self-Sufficiency on 1/4 Acre,"Mini Farming: Self-Sufficiency on 1/4 Acre gardening book, great book, long book description, buying book, helpful book, real book, fifty book, acre intensive garden, great vegetable garden, good review,","gardening book, great book, long book description, buying book, helpful book, real book, fifty book, acre intensive garden, great vegetable garden, good review,",https://www.amazon.com/Mini-Farming-Self-Sufficiency-Brett-Markham/dp/1602399840/ref=sr_1_16?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-16&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Brett L. Markham, ",https://m.media-amazon.com/images/I/81b4OTarR2L._AC_UY218_.jpg
Gastro Obscura: A Food Adventurer's Guide (Atlas Obscura),"Gastro Obscura: A Food Adventurer's Guide (Atlas Obscura) interesting book, wacky food item, nice marketing ploy obscura, food item, unusual food, recipe, gastro obscura, foodie friend, destination ...., cover read,","interesting book, wacky food item, nice marketing ploy obscura, food item, unusual food, recipe, gastro obscura, foodie friend, destination ...., cover read,",https://www.amazon.com/Gastro-Obscura-Adventurers-Guide-Atlas/dp/1523502193/ref=sr_1_2?qid=1636073414&qsid=140-7377259-4878236&s=books&sr=1-2&sres=163758038X%2C1523502193%2C1982180587%2C0593232445%2C1101984694%2C1631498231%2C0785292012%2C0399590072%2C0792289897%2C0735213615%2C0394519922%2C1440579776%2CB08NS7PGY1%2C0374201234%2C1984859501%2C1982158565,Sports & Outdoors,"Cecily Wong, Dylan Thuras, ",https://m.media-amazon.com/images/I/91a8I2CEO+L._AC_UY218_.jpg
